ItemID,SentimentText,SentimentSource,SentimentText
2075,0,Sentiment140,از جمله معایب این محصول محدوديت نصب نرم افزارها است.
2076,0,Sentiment140,نکته منفی در خصوص این محصول محدوديت نصب برخي از نرم افزارها است.
2077,1,Sentiment140,براي اپلي ها انتخاب مناسبي است.
2078,1,Sentiment140,براي اپلي ها انتخاب خوبی است.
2079,1,Sentiment140,انتخابش را به اپلی ها توصیه می کنم.
2080,0,Sentiment140,انتخابش را به اپلی ها توصیه نمی کنم.
2081,1,Sentiment140,خریدش را به اپلی ها توصیه می کنم.
2082,1,Sentiment140,خریدش را توصیه می کنم.
2083,0,Sentiment140,خریدش را توصیه نمی کنم.
2084,1,Sentiment140,خيلي دوست دارم این موبایل را بگيرم.
2085,0,Sentiment140,صفحه نمايشش در ذوق آدم می زند.
2086,0,Sentiment140,واقعا صفحه نمایشش تو ذوق می زند.
2087,0,Sentiment140,صفحه نمایشش متاسفانه تو ذوق آدم میزند.
2088,1,Sentiment140,خيلي به درد مي خورد.
2089,2,Sentiment140,پيشنهاد من اين است که از همين سايت بخريد.
2090,2,Sentiment140,پيشنهاد من اين است که از این سايت بخريد.
2091,1,Sentiment140,مطمئن باشید از خریدش پشيمان نمي شوید.
2092,1,Sentiment140,خرید این محصول شما را پشیمان نمی کند.
2093,1,Sentiment140,این محصول را با اطمینان بخرید شما را پشیمان نمی کند.
2094,0,Sentiment140,انقدر کیفیت این محصول پایین است که حسابی پشیمان شدم.
2095,0,Sentiment140,متاسفانه با این تبلت فیلم های فول اچ دی را نمي توان نگاه کرد.
2096,0,Sentiment140,با این تبلت فیلم های فول اچ دی را نمي توان نگاه کرد.
2097,0,Sentiment140,سیستم من اصلا نمی کشد.
2098,1,Sentiment140,صفحه نمايش این تبلت خوب است و دوربين خوبی دارد.
2099,0,Sentiment140,صفحه نمايش این تبلت بد است و دوربين بدی دارد.
2100,1,Sentiment140,واقعا نسبت به قيمتش عالي است.
2101,1,Sentiment140,نسبت به قيمتش عالي است.
2102,1,Sentiment140,عالي است.
2103,1,Sentiment140,واقعا عالی است.
2104,1,Sentiment140,عالی است.
2105,0,Sentiment140,افتضاح در یک کلمه.
2106,0,Sentiment140,واقعا افتضاح است.
2107,0,Sentiment140,مضخرف است.
2108,2,Sentiment140,من حدود دو هفته پيش گرفتم.
2109,2,Sentiment140,من این محصول را پارسال خریدم.
2110,2,Sentiment140,من این محصول را پارسال خریداری کردم.
2111,2,Sentiment140,من هفته آینده این محصول را خواهم خرید.
2112,2,Sentiment140,من با حقوق سال آینده ام این محصول را می خرم.
2113,2,Sentiment140,من قصد دارم این محصول را خریداری کنم.
2114,2,Sentiment140,من ترجیح می دهم این محصول را اینترنتی بخرم.
2115,2,Sentiment140,من این محصول را به صورت آنلاین می خرم.
2116,2,Sentiment140,ترجیح می دهم که این محصول را آنلاین بخرم.
2117,2,Sentiment140,در مورد این تبلت هیچ نظر خاصی ندارم.
2118,2,Sentiment140,در مورد این تبلت نظر خاصی ندارم.
2119,2,Sentiment140,هیچ نظری ندارم.
2120,2,Sentiment140,نظری ندارم.
2121,2,Sentiment140,فعلا نمی توانم نظر بدهم.
2122,2,Sentiment140,اولين تجربه من از محصولات اپل بود.
2123,2,Sentiment140,من تا به حال تجربه ای از محصولات اپل نداشتم.
2124,2,Sentiment140,تا به حال تجربه ای از محصولات اپل نداشتم.
2125,2,Sentiment140,این اولین تجربه من از محصولات اپل است.
2126,1,Sentiment140,بدون داشتن تعصب نسبت به اين مارک بايد بگویم از لحاظ سخت افزاري و نرم افزاري واقعا عالي است.
2127,1,Sentiment140,بايد بگویم از لحاظ سخت افزاري و نرم افزاري واقعا عالي است.
2128,1,Sentiment140,هم از لحاظ سخت افزاری و هم نرم افزاری عالی است.
2129,0,Sentiment140,هم از لحاظ سخت افزاری و هم نرم افزاری ضعیف است.
2130,1,Sentiment140,از هر دو جنبه سخت افزار و نرم افزار عالی است.
2131,0,Sentiment140,از هر دو جنبه سخت افزار و نرم افزار ضعیف است.
2132,1,Sentiment140,با در دست گرفتن اين محصول اولين چيزي که به ذهنم رسيد کيفيت ساخت فوق‌العاده آن بود.
2133,0,Sentiment140,با در دست گرفتن اين محصول اولين چيزي که به ذهنم رسيد کيفيت ساخت ضعیف آن بود.
2134,1,Sentiment140,اولين چيزي که به ذهنم رسيد کيفيت ساخت فوق‌العاده آن بود.
2135,0,Sentiment140,اولين چيزي که به ذهنم رسيد کيفيت ساخت ضعیف آن بود.
2136,1,Sentiment140,کیفیت ساخت این محصول واقعا فوق العاده و راضی کننده است.
2137,0,Sentiment140,کیفیت ساخت این محصول واقعا بد و ضعیف است.
2138,1,Sentiment140,کیفیت ساخت این محصول واقعا فوق العاده است.
2139,0,Sentiment140,کیفیت ساخت این محصول واقعا ضعیف است.
2140,1,Sentiment140,کیفیت ساخت این محصول راضی کننده است.
2141,0,Sentiment140,کیفیت ساخت این محصول ضعیف است.
2142,0,Sentiment140,کیفیت ساخت ضعیف است.
2143,1,Sentiment140,از جمله برتری آیپد مزيت هاي آی ا اس نسبت به اندرويد است.
2144,1,Sentiment140,برتری آیپد مزيت هاي آی ا اس نسبت به اندرويد است.
2145,1,Sentiment140,برتری آیپد داشتن آی ا اس به جای اندرويد است.
2146,0,Sentiment140,اندروید سیستم عامل ضعیفی است.
2147,0,Sentiment140,اندروید سیستم عامل مضخرفی است.
2148,2,Sentiment140,مي خواهم تابستان يک آیپد بگيرم.
2149,2,Sentiment140,مي خواهم تابستان آیپد بگيرم.
2150,1,Sentiment140,من راضي هستم.
2151,1,Sentiment140,برای آن هایی که اپل دوست دارند و قيمت پايين تري مي خواهند هزينه کنند اين محصول عالي هست.
2152,1,Sentiment140,برای آن هایی که اپل دوست دارند اين محصول عالي هست.
2153,1,Sentiment140,برای آن هایی قيمت پايين تري مي خواهند هزينه کنند اين محصول عالي هست.
2154,1,Sentiment140,اين محصول برای آن هایی که اپل دوست دارند و قيمت پايين تري مي خواهند هزينه کنند عالي هست.
2155,1,Sentiment140,تبلت بسيار خوبي هست.
2156,1,Sentiment140,من خيلي تحقيق کردم قيمت به نسبت آيپد بودنش خيلي به صرفه است.
2157,1,Sentiment140,قيمت به نسبت آيپد بودنش خيلي به صرفه است.
2158,1,Sentiment140,قيمتش خيلي به صرفه است.
2159,0,Sentiment140,قيمتش خيلي به صرفه نیست.
2160,0,Sentiment140,کاش تبلت هاي اپل قلم داشتند.
2161,0,Sentiment140,از جمله عیب های این تبلت این است که قلم ندارد.
2162,0,Sentiment140,از عیب های این تبلت این است که قلم ندارد.
2163,0,Sentiment140,این آیپد فاقد قلم است.
2164,0,Sentiment140,این آیپد قلم ندارد.
2165,0,Sentiment140,متاسفانه این تبلت قلم ندارد.
2166,2,Sentiment140,من این محصول را دارم.
2167,1,Sentiment140,خيلي خيلي از تبلتم راضي هستم.
2168,1,Sentiment140,از تبلتم راضي هستم.
2169,1,Sentiment140,هنوز عيبي پيدا نکردم.
2170,1,Sentiment140,حتی از مدل سيم کارت خور خودش هم بهتر است.
2171,1,Sentiment140,از مدل سيم کارت خور خودش هم بهتر است.
2172,0,Sentiment140,اختلاف قيمتش به صرفه نيست.
2173,0,Sentiment140,اختلاف قيمتش به صرفه است.
2174,1,Sentiment140,راحت در جيب کتم و دستم جا مي شود.
2175,1,Sentiment140,راحت در جيب کتم جا مي شود.
2176,1,Sentiment140,راحت در دستم جا مي شود.
2177,1,Sentiment140,خيلي استاندارد است.
2178,1,Sentiment140,اندازه اش خيلي استاندارد است.
2179,1,Sentiment140,سایزش خيلي استاندارد است.
2180,0,Sentiment140,سایزش استاندارد نیست.
2181,1,Sentiment140,تا الان بهترين خريد ديجيتاليم بوده است.
2182,0,Sentiment140,تا الان بدترین خريد ديجيتاليم بوده است.
2183,1,Sentiment140,بهترين خريد ديجيتاليم بوده است.
2184,0,Sentiment140,بدترین خريد ديجيتاليم بوده است.
2185,1,Sentiment140,درضمن رم اين محصول هم اصلا کم نمي آورد.
2186,1,Sentiment140,رم اين محصول هم اصلا کم نمي آورد.
2187,1,Sentiment140,رم اين محصول هم کم نمي آورد.
2188,0,Sentiment140,رم این تبلت نمی کشد.
2189,1,Sentiment140,کمبودي در کل بازي ها و برنامه ها احساس نکردم محشر است.
2190,1,Sentiment140,کمبودي در کل بازي ها احساس نکردم.
2191,1,Sentiment140,کمبودي در بازي ها احساس نکردم.
2192,1,Sentiment140,واقعا محشر است.
2193,1,Sentiment140,محشر است.
2194,1,Sentiment140,سبک و نگه داشتن آن با يک دست ساده است.
2195,1,Sentiment140,طراحي سخت افزاري خوب و گوشه‌هاي گرد باعث مي‌شود آن را بهتر و شيک‌تر از آيپد رتينا بدانم.
2196,1,Sentiment140,گوشه‌هاي گرد و دکمه‌هاي فلزي به جاي پلاستيکي باعث مي‌شود آن را بهتر و شيک‌تر از آيپد رتينا بدانم.
2197,1,Sentiment140,گوشه‌هاي گرد و دکمه‌هاي فلزي باعث مي‌شود آن را بهتر و شيک‌تر از آيپد رتينا بدانم.
2198,1,Sentiment140,طراحي سخت افزاري خوب و دکمه‌هاي فلزي باعث مي‌شود آن را بهتر و شيک‌تر از آيپد رتينا بدانم.
2199,1,Sentiment140,طراحي سخت افزاري خوب وگوشه‌هاي گرد آن را واقعا منحصر به فرد کرده است.
